OCC_CODE,OCC_TITLE,TOT_EMP,A_MEDIAN,A_MEAN,YEAR
51-9151,Photographic Process Workers and Processing Machine Operators,5770.0,35620.0,41900.0,2023
51-9160,Computer Numerically Controlled Tool Operators and Programmers,215710.0,49690.0,53200.0,2023
51-9161,Computer Numerically Controlled Tool Operators,187670.0,48550.0,51030.0,2023
51-9162,Computer Numerically Controlled Tool Programmers,28030.0,63440.0,67650.0,2023
51-9190,Miscellaneous Production Workers,623280.0,38750.0,42360.0,2023
51-9191,Adhesive Bonding Machine Operators and Tenders,12510.0,43540.0,44400.0,2023
51-9192,"Cleaning, Washing, and Metal Pickling Equipment Operators and Tenders",15210.0,39340.0,41500.0,2023
51-9193,Cooling and Freezing Equipment Operators and Tenders,6500.0,42420.0,44840.0,2023
51-9194,Etchers and Engravers,8140.0,40040.0,42780.0,2023
51-9195,"Molders, Shapers, and Casters, Except Metal and Plastic",38480.0,43310.0,44710.0,2023
51-9196,"Paper Goods Machine Setters, Operators, and Tenders",96460.0,47250.0,48910.0,2023
51-9197,Tire Builders,20660.0,54080.0,53930.0,2023
51-9198,Helpers--Production Workers,181810.0,36700.0,38160.0,2023
51-9199,"Production Workers, All Other",243500.0,37430.0,41400.0,2023
53-0000,Transportation and Material Moving Occupations,13752760.0,40050.0,46690.0,2023
53-1000,Supervisors of Transportation and Material Moving Workers,603350.0,60500.0,63860.0,2023
53-1040,First-Line Supervisors of Transportation and Material Moving Workers,603350.0,60500.0,63860.0,2023
53-1041,Aircraft Cargo Handling Supervisors,9020.0,58920.0,64950.0,2023
53-1047,"First-Line Supervisors of Transportation and Material Moving Workers, Except Aircraft Cargo Handling Supervisors",594330.0,60510.0,63840.0,2023
53-2000,Air Transportation Workers,313070.0,97320.0,140030.0,2023
53-2010,Aircraft Pilots and Flight Engineers,146420.0,171210.0,209680.0,2023
53-2011,"Airline Pilots, Copilots, and Flight Engineers",93670.0,219140.0,250050.0,2023
53-2012,Commercial Pilots,52750.0,113080.0,138010.0,2023
53-2020,Air Traffic Controllers and Airfield Operations Specialists,40630.0,91290.0,103140.0,2023
53-2021,Air Traffic Controllers,22310.0,137380.0,136790.0,2023
53-2022,Airfield Operations Specialists,18320.0,51140.0,62140.0,2023
53-2030,Flight Attendants,126020.0,68370.0,70980.0,2023
53-2031,Flight Attendants,126020.0,68370.0,70980.0,2023
53-3000,Motor Vehicle Operators,4353340.0,47490.0,49830.0,2023
53-3010,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",11520.0,32580.0,34420.0,2023
53-3011,"Ambulance Drivers and Attendants, Except Emergency Medical Technicians",11520.0,32580.0,34420.0,2023
53-3030,Driver/Sales Workers and Truck Drivers,3511470.0,48120.0,50810.0,2023
53-3031,Driver/Sales Workers,463120.0,35420.0,38230.0,2023
53-3032,Heavy and Tractor-Trailer Truck Drivers,2044400.0,54320.0,55990.0,2023
53-3033,Light Truck Drivers,1003960.0,42470.0,46090.0,2023
53-3050,Passenger Vehicle Drivers,779210.0,44080.0,46280.0,2023
53-3051,"Bus Drivers, School",371530.0,45660.0,45210.0,2023
53-3052,"Bus Drivers, Transit and Intercity",184990.0,60170.0,59860.0,2023
53-3053,Shuttle Drivers and Chauffeurs,204930.0,35240.0,36920.0,2023
53-3054,Taxi Drivers,17770.0,34680.0,35120.0,2023
53-3090,Miscellaneous Motor Vehicle Operators,51140.0,35690.0,39970.0,2023
53-3099,"Motor Vehicle Operators, All Other",51140.0,35690.0,39970.0,2023
53-4000,Rail Transportation Workers,111600.0,73890.0,72150.0,2023
53-4010,Locomotive Engineers and Operators,34820.0,74360.0,74600.0,2023
53-4011,Locomotive Engineers,32390.0,74770.0,75870.0,2023
53-4013,"Rail Yard Engineers, Dinkey Operators, and Hostlers",2430.0,57070.0,57580.0,2023
53-4020,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",13610.0,63540.0,62840.0,2023
53-4022,"Railroad Brake, Signal, and Switch Operators and Locomotive Firers",13610.0,63540.0,62840.0,2023
53-4030,Railroad Conductors and Yardmasters,46490.0,71130.0,72220.0,2023
53-4031,Railroad Conductors and Yardmasters,46490.0,71130.0,72220.0,2023
53-4040,Subway and Streetcar Operators,14860.0,84270.0,77370.0,2023
53-4041,Subway and Streetcar Operators,14860.0,84270.0,77370.0,2023
53-4090,Miscellaneous Rail Transportation Workers,1830.0,44660.0,50730.0,2023
53-4099,"Rail Transportation Workers, All Other",1830.0,44660.0,50730.0,2023
53-5000,Water Transportation Workers,76040.0,64930.0,79030.0,2023
53-5010,Sailors and Marine Oilers,29960.0,48400.0,53470.0,2023
53-5011,Sailors and Marine Oilers,29960.0,48400.0,53470.0,2023
53-5020,Ship and Boat Captains and Operators,37220.0,82630.0,94480.0,2023
53-5021,"Captains, Mates, and Pilots of Water Vessels",34520.0,88730.0,97820.0,2023
53-5022,Motorboat Operators,2710.0,46420.0,51810.0,2023
53-5030,Ship Engineers,8860.0,94270.0,100550.0,2023
53-5031,Ship Engineers,8860.0,94270.0,100550.0,2023
53-6000,Other Transportation Workers,305390.0,35020.0,40110.0,2023
53-6010,Bridge and Lock Tenders,3460.0,49120.0,50070.0,2023
53-6011,Bridge and Lock Tenders,3460.0,49120.0,50070.0,2023
53-6020,Parking Attendants,118130.0,32840.0,32700.0,2023
53-6021,Parking Attendants,118130.0,32840.0,32700.0,2023
53-6030,Transportation Service Attendants,117460.0,35000.0,36140.0,2023
53-6031,Automotive and Watercraft Service Attendants,92530.0,33820.0,34530.0,2023
53-6032,Aircraft Service Attendants,24940.0,39110.0,42110.0,2023
53-6040,Traffic Technicians,7530.0,52240.0,56680.0,2023
53-6041,Traffic Technicians,7530.0,52240.0,56680.0,2023
53-6050,Transportation Inspectors,27670.0,87290.0,83920.0,2023
53-6051,Transportation Inspectors,27670.0,87290.0,83920.0,2023
53-6060,Passenger Attendants,20190.0,35620.0,36780.0,2023
53-6061,Passenger Attendants,20190.0,35620.0,36780.0,2023
53-6090,Miscellaneous Transportation Workers,10940.0,40300.0,43530.0,2023
53-6099,"Transportation Workers, All Other",10940.0,40300.0,43530.0,2023
53-7000,Material Moving Workers,7989980.0,37290.0,39620.0,2023
53-7010,Conveyor Operators and Tenders,24660.0,39260.0,42900.0,2023
53-7011,Conveyor Operators and Tenders,24660.0,39260.0,42900.0,2023
53-7020,Crane and Tower Operators,42260.0,64690.0,68040.0,2023
53-7021,Crane and Tower Operators,42260.0,64690.0,68040.0,2023
53-7030,Dredge Operators,940.0,50440.0,53700.0,2023
53-7031,Dredge Operators,940.0,50440.0,53700.0,2023
53-7040,Hoist and Winch Operators,2230.0,55950.0,65810.0,2023
53-7041,Hoist and Winch Operators,2230.0,55950.0,65810.0,2023
53-7050,Industrial Truck and Tractor Operators,778920.0,44470.0,45720.0,2023
53-7051,Industrial Truck and Tractor Operators,778920.0,44470.0,45720.0,2023
53-7060,Laborers and Material Movers,6935980.0,36720.0,38400.0,2023
53-7061,Cleaners of Vehicles and Equipment,365290.0,34150.0,35250.0,2023
53-7062,"Laborers and Freight, Stock, and Material Movers, Hand",3008300.0,37660.0,39760.0,2023
53-7063,Machine Feeders and Offbearers,44500.0,39250.0,41000.0,2023
53-7064,"Packers and Packagers, Hand",645210.0,34830.0,35450.0,2023
53-7065,Stockers and Order Fillers,2872680.0,36390.0,37990.0,2023
53-7070,Pumping Station Operators,34200.0,62530.0,65320.0,2023
53-7071,Gas Compressor and Gas Pumping Station Operators,4400.0,61870.0,63810.0,2023
53-7072,"Pump Operators, Except Wellhead Pumpers",11570.0,54690.0,58650.0,2023
53-7073,Wellhead Pumpers,18230.0,71830.0,69930.0,2023
53-7080,Refuse and Recyclable Material Collectors,135430.0,45760.0,47810.0,2023
53-7081,Refuse and Recyclable Material Collectors,135430.0,45760.0,47810.0,2023
53-7120,"Tank Car, Truck, and Ship Loaders",11400.0,58620.0,60530.0,2023
53-7121,"Tank Car, Truck, and Ship Loaders",11400.0,58620.0,60530.0,2023
53-7190,Miscellaneous Material Moving Workers,23970.0,40310.0,45840.0,2023
53-7199,"Material Moving Workers, All Other",23970.0,40310.0,45840.0,2023
00-0000,All Occupations,154187380.0,49500.0,67920.0,2024
11-0000,Management Occupations,10966830.0,122090.0,141760.0,2024
11-1000,Top Executives,3822780.0,104990.0,139860.0,2024
11-1010,Chief Executives,211850.0,206420.0,262930.0,2024
11-1011,Chief Executives,211850.0,206420.0,262930.0,2024
11-1020,General and Operations Managers,3584420.0,102950.0,133120.0,2024
11-1021,General and Operations Managers,3584420.0,102950.0,133120.0,2024
11-1030,Legislators,26510.0,44810.0,67390.0,2024
11-1031,Legislators,26510.0,44810.0,67390.0,2024
11-2000,"Advertising, Marketing, Promotions, Public Relations, and Sales Managers",1122770.0,144530.0,163740.0,2024
11-2010,Advertising and Promotions Managers,21100.0,126960.0,149270.0,2024
11-2011,Advertising and Promotions Managers,21100.0,126960.0,149270.0,2024
11-2020,Marketing and Sales Managers,988680.0,148870.0,165050.0,2024
11-2021,Marketing Managers,384980.0,161030.0,171520.0,2024
11-2022,Sales Managers,603710.0,138060.0,160930.0,2024
11-2030,Public Relations and Fundraising Managers,112980.0,132870.0,154950.0,2024
11-2032,Public Relations Managers,76060.0,138520.0,163520.0,2024
11-2033,Fundraising Managers,36920.0,123480.0,137290.0,2024
11-3000,Operations Specialties Managers,2669000.0,140330.0,160590.0,2024
11-3010,Administrative Services and Facilities Managers,395230.0,106880.0,121920.0,2024
11-3012,Administrative Services Managers,254140.0,108390.0,126030.0,2024
11-3013,Facilities Managers,141090.0,104690.0,114520.0,2024
11-3020,Computer and Information Systems Managers,645970.0,171200.0,187990.0,2024
11-3021,Computer and Information Systems Managers,645970.0,171200.0,187990.0,2024
11-3030,Financial Managers,818620.0,161700.0,180470.0,2024
11-3031,Financial Managers,818620.0,161700.0,180470.0,2024
11-3050,Industrial Production Managers,234380.0,121440.0,129180.0,2024
11-3051,Industrial Production Managers,234380.0,121440.0,129180.0,2024
11-3060,Purchasing Managers,81240.0,139510.0,150630.0,2024
11-3061,Purchasing Managers,81240.0,139510.0,150630.0,2024
11-3070,"Transportation, Storage, and Distribution Managers",213000.0,102010.0,116010.0,2024
11-3071,"Transportation, Storage, and Distribution Managers",213000.0,102010.0,116010.0,2024
11-3110,Compensation and Benefits Managers,20070.0,140360.0,156230.0,2024
11-3111,Compensation and Benefits Managers,20070.0,140360.0,156230.0,2024
11-3120,Human Resources Managers,215520.0,140030.0,160480.0,2024
11-3121,Human Resources Managers,215520.0,140030.0,160480.0,2024
11-3130,Training and Development Managers,44960.0,127090.0,140590.0,2024
11-3131,Training and Development Managers,44960.0,127090.0,140590.0,2024
11-9000,Other Management Occupations,3352280.0,104030.0,121560.0,2024
11-9010,"Farmers, Ranchers, and Other Agricultural Managers",5910.0,87980.0,97240.0,2024
11-9013,"Farmers, Ranchers, and Other Agricultural Managers",5910.0,87980.0,97240.0,2024
11-9020,Construction Managers,348330.0,106980.0,119660.0,2024
11-9021,Construction Managers,348330.0,106980.0,119660.0,2024
11-9030,Education and Childcare Administrators,621000.0,100650.0,109470.0,2024
11-9031,"Education and Childcare Administrators, Preschool and Daycare",71620.0,56270.0,62640.0,2024
11-9032,"Education Administrators, Kindergarten through Secondary",319630.0,104070.0,113360.0,2024
11-9033,"Education Administrators, Postsecondary",176420.0,103960.0,124450.0,2024
11-9039,"Education Administrators, All Other",53330.0,89040.0,99460.0,2024
11-9040,Architectural and Engineering Managers,210340.0,167740.0,175710.0,2024
11-9041,Architectural and Engineering Managers,210340.0,167740.0,175710.0,2024
11-9050,Food Service Managers,244230.0,65310.0,72370.0,2024
11-9051,Food Service Managers,244230.0,65310.0,72370.0,2024
11-9070,Entertainment and Recreation Managers,41320.0,77650.0,88780.0,2024
11-9071,Gambling Managers,4620.0,85580.0,102480.0,2024
11-9072,"Entertainment and Recreation Managers, Except Gambling",36700.0,77180.0,87060.0,2024
11-9080,Lodging Managers,41350.0,68130.0,77460.0,2024
11-9081,Lodging Managers,41350.0,68130.0,77460.0,2024
11-9110,Medical and Health Services Managers,565840.0,117960.0,137730.0,2024
11-9111,Medical and Health Services Managers,565840.0,117960.0,137730.0,2024
11-9120,Natural Sciences Managers,100870.0,161180.0,173500.0,2024
11-9121,Natural Sciences Managers,100870.0,161180.0,173500.0,2024
11-9130,Postmasters and Mail Superintendents,13810.0,92730.0,93760.0,2024
11-9131,Postmasters and Mail Superintendents,13810.0,92730.0,93760.0,2024
11-9140,"Property, Real Estate, and Community Association Managers",296640.0,66700.0,82720.0,2024
11-9141,"Property, Real Estate, and Community Association Managers",296640.0,66700.0,82720.0,2024
11-9150,Social and Community Service Managers,195490.0,78240.0,86100.0,2024
11-9151,Social and Community Service Managers,195490.0,78240.0,86100.0,2024
11-9160,Emergency Management Directors,12570.0,86130.0,97700.0,2024
11-9161,Emergency Management Directors,12570.0,86130.0,97700.0,2024
11-9170,Personal Service Managers,23610.0,70560.0,78970.0,2024
11-9171,Funeral Home Managers,13120.0,76830.0,85650.0,2024
11-9179,"Personal Service Managers, All Other",10490.0,61340.0,70620.0,2024
11-9190,Miscellaneous Managers,630980.0,136550.0,149890.0,2024
11-9199,"Managers, All Other",630980.0,136550.0,149890.0,2024
13-0000,Business and Financial Operations Occupations,10351440.0,80920.0,93680.0,2024
13-1000,Business Operations Specialists,7318320.0,80410.0,91020.0,2024
13-1010,"Agents and Business Managers of Artists, Performers, and Athletes",14220.0,96310.0,165600.0,2024
13-1011,"Agents and Business Managers of Artists, Performers, and Athletes",14220.0,96310.0,165600.0,2024
13-1020,Buyers and Purchasing Agents,486900.0,75650.0,81720.0,2024
13-1020,Buyers and Purchasing Agents,486900.0,75650.0,81720.0,2024
13-1030,"Claims Adjusters, Appraisers, Examiners, and Investigators",312810.0,76790.0,78720.0,2024
13-1031,"Claims Adjusters, Examiners, and Investigators",305020.0,76790.0,78770.0,2024
13-1032,"Insurance Appraisers, Auto Damage",7790.0,76650.0,77050.0,2024
13-1040,Compliance Officers,397770.0,78420.0,84980.0,2024
13-1041,Compliance Officers,397770.0,78420.0,84980.0,2024
13-1050,Cost Estimators,219530.0,77070.0,83160.0,2024
13-1051,Cost Estimators,219530.0,77070.0,83160.0,2024
13-1070,Human Resources Workers,982460.0,74220.0,80860.0,2024
13-1071,Human Resources Specialists,917460.0,72910.0,79730.0,2024
13-1074,Farm Labor Contractors,410.0,48690.0,51910.0,2024
13-1075,Labor Relations Specialists,64590.0,93500.0,97130.0,2024
13-1080,Logisticians and Project Management Specialists,1241800.0,98070.0,104210.0,2024
13-1081,Logisticians,235640.0,80880.0,87600.0,2024
13-1082,Project Management Specialists,1006160.0,100750.0,108100.0,2024
13-1110,Management Analysts,893900.0,101190.0,114710.0,2024
13-1111,Management Analysts,893900.0,101190.0,114710.0,2024
13-1120,"Meeting, Convention, and Event Planners",134670.0,59440.0,65090.0,2024
13-1121,"Meeting, Convention, and Event Planners",134670.0,59440.0,65090.0,2024
13-1130,Fundraisers,105930.0,66490.0,73130.0,2024
13-1131,Fundraisers,105930.0,66490.0,73130.0,2024
13-1140,"Compensation, Benefits, and Job Analysis Specialists",102370.0,77020.0,82920.0,2024
13-1141,"Compensation, Benefits, and Job Analysis Specialists",102370.0,77020.0,82920.0,2024
13-1150,Training and Development Specialists,436610.0,65850.0,73760.0,2024
13-1151,Training and Development Specialists,436610.0,65850.0,73760.0,2024
13-1160,Market Research Analysts and Marketing Specialists,861140.0,76950.0,86480.0,2024
13-1161,Market Research Analysts and Marketing Specialists,861140.0,76950.0,86480.0,2024
13-1190,Miscellaneous Business Operations Specialists,1128200.0,81270.0,92380.0,2024
13-1199,"Business Operations Specialists, All Other",1128200.0,81270.0,92380.0,2024
13-2000,Financial Specialists,3033120.0,82140.0,100090.0,2024
13-2010,Accountants and Auditors,1448290.0,81680.0,93520.0,2024
13-2011,Accountants and Auditors,1448290.0,81680.0,93520.0,2024
13-2020,Property Appraisers and Assessors,59070.0,65420.0,77160.0,2024
13-2020,Property Appraisers and Assessors,59070.0,65420.0,77160.0,2024
13-2030,Budget Analysts,47170.0,87930.0,93920.0,2024
13-2031,Budget Analysts,47170.0,87930.0,93920.0,2024
13-2040,Credit Analysts,67370.0,80970.0,98040.0,2024
13-2041,Credit Analysts,67370.0,80970.0,98040.0,2024
13-2050,Financial Analysts and Advisors,775200.0,99990.0,128420.0,2024
13-2051,Financial and Investment Analysts,340580.0,101350.0,116490.0,2024
13-2052,Personal Financial Advisors,270480.0,102140.0,160210.0,2024
13-2053,Insurance Underwriters,107820.0,79880.0,90830.0,2024
13-2054,Financial Risk Specialists,56320.0,106000.0,119930.0,2024
13-2060,Financial Examiners,62830.0,90400.0,103650.0,2024
13-2061,Financial Examiners,62830.0,90400.0,103650.0,2024
13-2070,Credit Counselors and Loan Officers,318640.0,69040.0,83360.0,2024
13-2071,Credit Counselors,28110.0,50480.0,55890.0,2024
13-2072,Loan Officers,290530.0,74180.0,86020.0,2024
13-2080,"Tax Examiners, Collectors and Preparers, and Revenue Agents",127100.0,56160.0,62530.0,2024
13-2081,"Tax Examiners and Collectors, and Revenue Agents",53530.0,59740.0,67570.0,2024
13-2082,Tax Preparers,73570.0,50560.0,58860.0,2024
13-2090,Miscellaneous Financial Specialists,127450.0,80190.0,93890.0,2024
13-2099,"Financial Specialists, All Other",127450.0,80190.0,93890.0,2024
15-0000,Computer and Mathematical Occupations,5192890.0,105850.0,116810.0,2024
15-1200,Computer Occupations,4786660.0,105990.0,116770.0,2024
15-1210,Computer and Information Analysts,677230.0,106890.0,116130.0,2024
15-1211,Computer Systems Analysts,497800.0,103790.0,111960.0,2024
15-1212,Information Security Analysts,179430.0,124910.0,127730.0,2024
15-1220,Computer and Information Research Scientists,38480.0,140910.0,152310.0,2024
15-1221,Computer and Information Research Scientists,38480.0,140910.0,152310.0,2024
15-1230,Computer Support Specialists,843660.0,61550.0,67530.0,2024
15-1231,Computer Network Support Specialists,146450.0,73340.0,79610.0,2024
15-1232,Computer User Support Specialists,697210.0,60340.0,64990.0,2024
15-1240,Database and Network Administrators and Architects,633540.0,107480.0,115840.0,2024
15-1241,Computer Network Architects,177010.0,130390.0,135890.0,2024
15-1242,Database Administrators,73180.0,104620.0,107440.0,2024
15-1243,Database Architects,64770.0,135980.0,142620.0,2024
15-1244,Network and Computer Systems Administrators,318570.0,96800.0,101190.0,2024
15-1250,"Software and Web Developers, Programmers, and Testers",2154370.0,129320.0,135910.0,2024
15-1251,Computer Programmers,109870.0,98670.0,103640.0,2024
15-1252,Software Developers,1654440.0,133080.0,144570.0,2024
15-1253,Software Quality Assurance Analysts and Testers,199800.0,102610.0,110260.0,2024
15-1254,Web Developers,78860.0,90930.0,98790.0,2024
15-1255,Web and Digital Interface Designers,111400.0,98090.0,111450.0,2024
15-1290,Miscellaneous Computer Occupations,439380.0,108970.0,116700.0,2024
15-1299,"Computer Occupations, All Other",439380.0,108970.0,116700.0,2024
15-2000,Mathematical Science Occupations,406230.0,104620.0,117190.0,2024
15-2010,Actuaries,28340.0,125770.0,134990.0,2024
15-2011,Actuaries,28340.0,125770.0,134990.0,2024
15-2020,Mathematicians,2220.0,121680.0,122520.0,2024
15-2021,Mathematicians,2220.0,121680.0,122520.0,2024
15-2030,Operations Research Analysts,107760.0,91290.0,99120.0,2024
15-2031,Operations Research Analysts,107760.0,91290.0,99120.0,2024
15-2040,Statisticians,29800.0,103300.0,112330.0,2024
15-2041,Statisticians,29800.0,103300.0,112330.0,2024
15-2050,Data Scientists,233440.0,112590.0,124590.0,2024
15-2051,Data Scientists,233440.0,112590.0,124590.0,2024
15-2090,Miscellaneous Mathematical Science Occupations,4660.0,71490.0,84700.0,2024
15-2099,"Mathematical Science Occupations, All Other",4660.0,71490.0,84700.0,2024
17-0000,Architecture and Engineering Occupations,2567210.0,97310.0,103980.0,2024
17-1000,"Architects, Surveyors, and Cartographers",196590.0,82990.0,93330.0,2024
17-1010,"Architects, Except Naval",130720.0,94010.0,101090.0,2024
17-1011,"Architects, Except Landscape and Naval",111140.0,96690.0,103390.0,2024
17-1012,Landscape Architects,19580.0,79660.0,88000.0,2024
17-1020,"Surveyors, Cartographers, and Photogrammetrists",65870.0,74120.0,77920.0,2024
17-1021,Cartographers and Photogrammetrists,12790.0,78380.0,82860.0,2024
17-1022,Surveyors,53080.0,72740.0,76730.0,2024
17-2000,Engineers,1746750.0,106070.0,116760.0,2024
17-2010,Aerospace Engineers,68440.0,134830.0,141180.0,2024
17-2011,Aerospace Engineers,68440.0,134830.0,141180.0,2024
17-2020,Agricultural Engineers,1680.0,84630.0,84240.0,2024
17-2021,Agricultural Engineers,1680.0,84630.0,84240.0,2024
17-2030,Bioengineers and Biomedical Engineers,21860.0,106950.0,115020.0,2024
17-2031,Bioengineers and Biomedical Engineers,21860.0,106950.0,115020.0,2024
17-2040,Chemical Engineers,20330.0,121860.0,128430.0,2024
17-2041,Chemical Engineers,20330.0,121860.0,128430.0,2024
17-2050,Civil Engineers,355410.0,99590.0,107050.0,2024
17-2051,Civil Engineers,355410.0,99590.0,107050.0,2024
17-2060,Computer Hardware Engineers,75710.0,155020.0,156770.0,2024
17-2061,Computer Hardware Engineers,75710.0,155020.0,156770.0,2024
17-2070,Electrical and Electronics Engineers,282740.0,118780.0,124810.0,2024
17-2071,Electrical Engineers,188790.0,111910.0,120980.0,2024
17-2072,"Electronics Engineers, Except Computer",93940.0,127590.0,132500.0,2024
17-2080,Environmental Engineers,37950.0,104170.0,110570.0,2024
17-2081,Environmental Engineers,37950.0,104170.0,110570.0,2024
17-2110,"Industrial Engineers, Including Health and Safety",373440.0,101490.0,108260.0,2024
17-2111,"Health and Safety Engineers, Except Mining Safety Engineers and Inspectors",23220.0,109660.0,113770.0,2024
17-2112,Industrial Engineers,350230.0,101140.0,107900.0,2024
17-2120,Marine Engineers and Naval Architects,8440.0,105670.0,116680.0,2024
17-2121,Marine Engineers and Naval Architects,8440.0,105670.0,116680.0,2024
17-2130,Materials Engineers,22770.0,108310.0,116380.0,2024
17-2131,Materials Engineers,22770.0,108310.0,116380.0,2024
17-2140,Mechanical Engineers,286760.0,102320.0,110080.0,2024
17-2141,Mechanical Engineers,286760.0,102320.0,110080.0,2024
17-2150,"Mining and Geological Engineers, Including Mining Safety Engineers",6770.0,101020.0,108940.0,2024
17-2151,"Mining and Geological Engineers, Including Mining Safety Engineers",6770.0,101020.0,108940.0,2024
17-2160,Nuclear Engineers,14740.0,127520.0,134980.0,2024
17-2161,Nuclear Engineers,14740.0,127520.0,134980.0,2024
17-2170,Petroleum Engineers,18970.0,141280.0,153560.0,2024
17-2171,Petroleum Engineers,18970.0,141280.0,153560.0,2024
17-2190,Miscellaneous Engineers,150750.0,117750.0,121720.0,2024
17-2199,"Engineers, All Other",150750.0,117750.0,121720.0,2024
17-3000,"Drafters, Engineering Technicians, and Mapping Technicians",623870.0,66390.0,71540.0,2024
17-3010,Drafters,185470.0,65380.0,70760.0,2024
17-3011,Architectural and Civil Drafters,109550.0,64280.0,68860.0,2024
17-3012,Electrical and Electronics Drafters,20020.0,73720.0,77960.0,2024
17-3013,Mechanical Drafters,39900.0,68510.0,74040.0,2024
17-3019,"Drafters, All Other",16010.0,62010.0,66530.0,2024
17-3020,"Engineering Technologists and Technicians, Except Drafters",381680.0,70070.0,74100.0,2024
17-3021,Aerospace Engineering and Operations Technologists and Technicians,9060.0,79830.0,86330.0,2024
17-3022,Civil Engineering Technologists and Technicians,62130.0,64200.0,68450.0,2024
17-3023,Electrical and Electronic Engineering Technologists and Technicians,92710.0,77180.0,78580.0,2024
17-3024,Electro-Mechanical and Mechatronics Technologists and Technicians,14680.0,70760.0,75710.0,2024
17-3025,Environmental Engineering Technologists and Technicians,12500.0,58890.0,63070.0,2024
17-3026,Industrial Engineering Technologists and Technicians,73410.0,64790.0,69780.0,2024
17-3027,Mechanical Engineering Technologists and Technicians,37450.0,68730.0,72450.0,2024
17-3028,Calibration Technologists and Technicians,15320.0,65040.0,71080.0,2024
17-3029,"Engineering Technologists and Technicians, Except Drafters, All Other",64410.0,77390.0,79740.0,2024
17-3030,Surveying and Mapping Technicians,56720.0,51940.0,56890.0,2024
17-3031,Surveying and Mapping Technicians,56720.0,51940.0,56890.0,2024
19-0000,"Life, Physical, and Social Science Occupations",1446770.0,78980.0,89690.0,2024
19-1000,Life Scientists,374670.0,90500.0,101980.0,2024
19-1010,Agricultural and Food Scientists,33440.0,78770.0,88590.0,2024
19-1011,Animal Scientists,2470.0,79120.0,104970.0,2024
19-1012,Food Scientists and Technologists,14370.0,85310.0,92190.0,2024
19-1013,Soil and Plant Scientists,16600.0,71410.0,83040.0,2024
19-1020,Biological Scientists,130910.0,93340.0,100730.0,2024
19-1021,Biochemists and Biophysicists,34520.0,103650.0,115570.0,2024
19-1022,Microbiologists,19760.0,87330.0,95200.0,2024
19-1023,Zoologists and Wildlife Biologists,16920.0,72860.0,77920.0,2024
19-1029,"Biological Scientists, All Other",59710.0,93330.0,100440.0,2024
19-1030,Conservation Scientists and Foresters,35250.0,69060.0,74410.0,2024
19-1031,Conservation Scientists,25590.0,67950.0,74310.0,2024
19-1032,Foresters,9650.0,70660.0,74670.0,2024
19-1040,Medical Scientists,167760.0,99770.0,111430.0,2024
19-1041,Epidemiologists,11460.0,83980.0,94160.0,2024
19-1042,"Medical Scientists, Except Epidemiologists",156300.0,100590.0,112690.0,2024
19-1090,Miscellaneous Life Scientists,7320.0,87800.0,101940.0,2024
19-1099,"Life Scientists, All Other",7320.0,87800.0,101940.0,2024
19-2000,Physical Scientists,259000.0,92750.0,104070.0,2024
19-2010,Astronomers and Physicists,22900.0,166290.0,163850.0,2024
19-2011,Astronomers,1560.0,132170.0,134430.0,2024
19-2012,Physicists,21340.0,166290.0,166000.0,2024
19-2020,Atmospheric and Space Scientists,8780.0,97450.0,103980.0,2024
19-2021,Atmospheric and Space Scientists,8780.0,97450.0,103980.0,2024
19-2030,Chemists and Materials Scientists,91580.0,86620.0,97350.0,2024
19-2031,Chemists,83250.0,84150.0,95940.0,2024
19-2032,Materials Scientists,8330.0,104160.0,111410.0,2024
19-2040,Environmental Scientists and Geoscientists,113160.0,82660.0,93630.0,2024
19-2041,"Environmental Scientists and Specialists, Including Health",84930.0,80060.0,88640.0,2024
19-2042,"Geoscientists, Except Hydrologists and Geographers",22510.0,99240.0,111310.0,2024
19-2043,Hydrologists,5720.0,92060.0,98130.0,2024
19-2090,Miscellaneous Physical Scientists,22580.0,117960.0,123070.0,2024
19-2099,"Physical Scientists, All Other",22580.0,117960.0,123070.0,2024
19-3000,Social Scientists and Related Workers,279960.0,92900.0,101290.0,2024
19-3010,Economists,15880.0,115440.0,130910.0,2024
19-3011,Economists,15880.0,115440.0,130910.0,2024
19-3020,Survey Researchers,7720.0,63380.0,73470.0,2024
19-3022,Survey Researchers,7720.0,63380.0,73470.0,2024
19-3030,Psychologists,154860.0,94310.0,102100.0,2024
19-3032,Industrial-Organizational Psychologists,1050.0,109840.0,134400.0,2024
19-3033,Clinical and Counseling Psychologists,72190.0,95830.0,106850.0,2024
19-3034,School Psychologists,63830.0,86930.0,93610.0,2024
19-3039,"Psychologists, All Other",17790.0,117580.0,111340.0,2024
19-3040,Sociologists,2950.0,101690.0,111670.0,2024
19-3041,Sociologists,2950.0,101690.0,111670.0,2024
19-3050,Urban and Regional Planners,43040.0,83720.0,89730.0,2024
19-3051,Urban and Regional Planners,43040.0,83720.0,89730.0,2024
19-3090,Miscellaneous Social Scientists and Related Workers,55510.0,96660.0,102840.0,2024
19-3091,Anthropologists and Archeologists,8070.0,64910.0,71070.0,2024
19-3092,Geographers,1380.0,97200.0,98160.0,2024
19-3093,Historians,3140.0,74050.0,78470.0,2024
